Utilization Type,State,Labeler Code,Product Code,Package Size,Year,Quarter,Product Name,Suppression Used,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed,Quarter Begin,Quarter Begin Date,Latitude,Longitude,Location,NDC
FFSU,RI,00173,0859,10,2019,3,BREO ELLIP,false,900,15,"5,181.13","2,787.91","2,393.22",7/1,07/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00173085910
MCOU,OH,76204,0200,25,2019,3,ALBUTEROL,false,"1,584,662.4","10,002","77,362.01","75,846.11","1,515.9",7/1,07/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),76204020025
FFSU,GA,00378,8270,93,2019,3,ALBUTEROL,false,"3,465",17,294.01,276.63,17.38,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00378827093
FFSU,XX,00186,0372,20,2019,3,SYMBICORT,false,"383,980.9","36,280","11,238,152.04","10,874,356.96","363,795.08",7/1,07/01/2019,,,,00186037220
FFSU,IL,00472,0825,16,2019,3,ALBUTEROL,false,"12,088",41,444.14,407.75,36.39,7/1,07/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00472082516
MCOU,CA,59310,0304,80,2019,3,QVAR BA IN,false,"207,347","18,923","4,689,598.73","4,689,067.5",531.23,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),59310030480
FFSU,IL,00574,9855,10,2019,3,Budesonide,false,900,14,"1,425.31","1,403.36",21.95,7/1,07/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00574985510
FFSU,PA,00173,0720,20,2019,3,FLOVENT HF,false,768,60,"24,108.08","16,174.45","7,933.63",7/1,07/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),00173072020
MCOU,WA,00591,2510,30,2019,3,BUDESONIDE,false,416,14,"16,942.21","15,415.88","1,526.33",7/1,07/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00591251030
MCOU,DC,00487,9901,30,2019,3,ALBUTEROL,false,"1,130",18,801.19,792.17,9.02,7/1,07/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00487990130
FFSU,MA,00173,0716,20,2019,3,ADVAIR HFA,false,"4,728",388,"148,223.65","130,136.33","18,087.32",7/1,07/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00173071620
FFSU,CA,00487,9901,30,2019,3,ALBUTEROL,false,"4,240",600,"6,788.6","6,788.6",0,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),00487990130
MCOU,NV,00591,3797,60,2019,3,ALBUTEROL,false,"12,870",55,"1,002.43","1,002.43",0,7/1,07/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),00591379760
FFSU,ME,00591,3797,60,2019,3,ALBUTEROL,false,"20,684.452",67,"1,072.56",756.9,315.66,7/1,07/01/2019,39.0724,-76.7902,POINT (-76.7902 39.0724),00591379760
MCOU,AZ,00186,0370,28,2019,3,SYMBICORT,false,252,41,"9,753.94","9,386.96",366.98,7/1,07/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),00186037028
MCOU,AZ,68382,0720,01,2019,3,BUDESONIDE,false,"5,472",67,"25,259.85","25,200.56",59.29,7/1,07/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),68382072001
FFSU,DC,00186,0370,20,2019,3,SYMBICORT,false,"6,375",625,"215,031.25","213,628.48","1,402.77",7/1,07/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00186037020
MCOU,XX,68462,0192,55,2019,3,MOMETASONE,false,"900,212.575","19,612","312,099.1","310,694.32","1,404.78",7/1,07/01/2019,,,,68462019255
MCOU,IL,00574,9855,10,2019,3,Budesonide,false,"7,536",95,"14,251.82","14,251.82",0,7/1,07/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00574985510
FFSU,ME,68462,0192,17,2019,3,MOMETASONE,false,390,16,413.31,413.31,0,7/1,07/01/2019,39.0724,-76.7902,POINT (-76.7902 39.0724),68462019217
MCOU,IA,59310,0579,22,2019,3,PROAIR HFA,false,"92,675.5","10,792","707,540.05","707,540.05",0,7/1,07/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),59310057922
MCOU,UT,00093,6816,73,2019,3,BUDESONIDE,false,"3,120",33,"5,473.02","4,577.25",895.77,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00093681673
MCOU,PA,60505,0830,01,2019,3,MOMETASONE,false,"3,621",194,"11,896.93","9,044.1","2,852.83",7/1,07/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),60505083001
FFSU,NY,00713,0634,37,2019,3,MOMETASONE,false,"5,655",126,"2,990.42","2,905.98",84.44,7/1,07/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),00713063437
MCOU,KY,00487,0301,01,2019,3,ALBUTEROL,false,"81,501.524",588,"22,256.82","22,200.99",55.83,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00487030101
MCOU,PA,00378,8270,93,2019,3,ALBUTEROL,false,"5,253",38,361,349.64,11.36,7/1,07/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),00378827093
FFSU,ID,00487,9501,01,2019,3,ALBUTEROL,false,532.649,115,48.71,48.71,0,7/1,07/01/2019,42.0046,-93.214,POINT (-93.214 42.0046),00487950101
MCOU,MD,00378,8270,91,2019,3,ALBUTEROL,false,"10,410",56,"1,013.46","1,001.46",12,7/1,07/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00378827091
FFSU,CA,68462,0192,17,2019,3,MOMETASONE,false,"4,030",142,"2,469.09","2,430.03",39.06,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),68462019217
MCOU,SC,00713,0727,15,2019,3,MOMETASONE,false,"1,455",53,499.37,499.37,0,7/1,07/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00713072715
FFSU,XX,00173,0882,10,2019,3,BREO ELLIP,false,"415,440","6,477","2,381,766.7","2,251,642.98","130,123.72",7/1,07/01/2019,,,,00173088210
MCOU,MD,00173,0859,14,2019,3,BREO ELLIP,false,310,13,"1,463.41","1,449.17",14.24,7/1,07/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00173085914
MCOU,MA,00781,6355,87,2019,3,MOMETASONE,false,272,16,"1,408.79","1,354.04",54.75,7/1,07/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00781635587
FFSU,GA,00173,0696,00,2019,3,ADVAIR DIS,false,"107,400","1,790","694,988.09","689,744.7","5,243.39",7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00173069600
FFSU,MO,00487,9904,01,2019,3,ALBUTEROL,false,"43,449.668",342,"17,139.37","17,108.73",30.64,7/1,07/01/2019,45.7326,-93.9196,POINT (-93.9196 45.7326),00487990401
FFSU,MO,00186,0370,20,2019,3,SYMBICORT,false,"108,191.4","10,151","3,661,711.5","3,645,656.74","16,054.76",7/1,07/01/2019,45.7326,-93.9196,POINT (-93.9196 45.7326),00186037020
MCOU,DC,00173,0600,02,2019,3,FLOVENT 50,false,"1,320",22,"3,856.12","3,856.12",0,7/1,07/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00173060002
MCOU,HI,00713,0635,37,2019,3,MOMETASONE,false,900,20,197.08,197.08,0,7/1,07/01/2019,32.9866,-83.6487,POINT (-83.6487 32.9866),00713063537
MCOU,NY,45802,0257,35,2019,3,MOMETASONE,false,"15,195",689,"5,473.89","5,473.89",0,7/1,07/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),45802025735
MCOU,CA,68462,0225,55,2019,3,MOMETASONE,false,"14,790",291,"5,208.8","5,206.3",2.5,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),68462022555
FFSU,IL,69097,0319,87,2019,3,BUDESONIDE,false,"41,490",365,"41,759.75","20,479.17","21,280.58",7/1,07/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),69097031987
FFSU,GA,00186,0370,28,2019,3,SYMBICORT,false,858,143,"33,763.88","33,763.88",0,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00186037028
FFSU,LA,00487,9501,60,2019,3,ALBUTEROL,false,"62,473.4",235,"2,960.37","1,630.72","1,329.65",7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00487950160
FFSU,TN,00487,9501,25,2019,3,ALBUTEROL,false,"436,672.566","2,267","25,407.07","25,324.77",82.3,7/1,07/01/2019,41.6772,-71.5101,POINT (-71.5101 41.6772),00487950125
FFSU,LA,69097,0319,87,2019,3,BUDESONIDE,false,"5,520",56,"6,051.07","4,273.07","1,778",7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),69097031987
MCOU,NH,00781,7516,87,2019,3,BUDESONIDE,false,"5,160",55,"8,152.17","8,152.17",0,7/1,07/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00781751687
MCOU,IN,00093,3174,31,2019,3,ALBUTEROL,false,"164,227.9","17,921","828,455.35","824,732.27","3,723.08",7/1,07/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00093317431
MCOU,NJ,66993,0019,68,2019,3,Albuterol,false,"933,102","51,035","2,069,289.85","2,063,957.01","5,332.84",7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),66993001968
MCOU,MA,00713,0727,37,2019,3,MOMETASONE,false,"6,345",135,"1,506.39","1,418.79",87.6,7/1,07/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00713072737
MCOU,LA,00487,9501,03,2019,3,ALBUTEROL,false,"149,915.2","1,115","17,098.98","16,986.69",112.29,7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00487950103
MCOU,AZ,00254,1007,52,2019,3,ALBUTEROL,false,"5,069.118",687,"37,036.57","36,714.38",322.19,7/1,07/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),00254100752
FFSU,XX,00591,3768,30,2019,3,BUDESONIDE,false,"2,190",35,862.59,859.59,3,7/1,07/01/2019,,,,00591376830
MCOU,WA,65162,0778,10,2019,3,Budesonide,false,"2,214",31,"5,202.71","4,125.98","1,076.73",7/1,07/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),65162077810
MCOU,KY,59310,0580,20,2019,3,PROAIR RES,false,335.4,507,"31,705.05","31,480.93",224.12,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),59310058020
MCOU,IA,00254,1007,52,2019,3,Albuterol,false,294.8,35,745.19,745.19,0,7/1,07/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00254100752
MCOU,NE,00591,3797,30,2019,3,ALBUTEROL,false,"1,539",14,103.46,103.46,0,7/1,07/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00591379730
MCOU,AZ,76204,0200,25,2019,3,ALBUTEROL,false,"694,929.398","4,974","59,362.63","58,759.68",602.95,7/1,07/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),76204020025
MCOU,GA,45802,0118,59,2019,3,MOMETASONE,false,"2,010",53,"1,066.83","1,066.83",0,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),45802011859
MCOU,IA,76204,0200,60,2019,3,ALBUTEROL,false,"108,807.6",489,"3,689.68","3,689.68",0,7/1,07/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),76204020060
FFSU,CA,59310,0304,80,2019,3,QVAR BA IN,false,"45,060.3","4,113","1,036,670.47","1,026,451.11","10,219.36",7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),59310030480
FFSU,OH,00173,0697,00,2019,3,ADVAIR DIS,false,"18,540",286,"155,695.1","154,696.1",999,7/1,07/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),00173069700
FFSU,MD,00093,6815,73,2019,3,BUDESONIDE,false,"2,040",20,"2,026.67","2,019.67",7,7/1,07/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00093681573
FFSU,OR,00173,0696,00,2019,3,ADVAIR DIS,false,"1,140",15,"3,214.06","1,723.6","1,490.46",7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00173069600
MCOU,MA,00173,0718,20,2019,3,FLOVENT HF,false,"53,647.564","5,037","952,951.32","947,756.2","5,195.12",7/1,07/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00173071820
FFSU,CO,00536,1112,48,2019,3,BUDESONIDE,false,151.74,16,344.68,344.68,0,7/1,07/01/2019,36.17,-119.7462,POINT (-119.7462 36.17),00536111248
MCOU,FL,00487,9501,25,2019,3,ALBUTEROL,false,"1,876,446.925","12,767","96,865.89","96,256.9",608.99,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00487950125
FFSU,FL,00378,6992,52,2019,3,ALBUTEROL,false,"21,270.08",120,"4,584.99","4,584.99",0,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00378699252
FFSU,IL,00173,0717,20,2019,3,ADVAIR HFA,false,240,18,"16,679.33","1,710.2","14,969.13",7/1,07/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00173071720
MCOU,TX,00093,6815,73,2019,3,BUDESONIDE,false,"26,225",281,"31,488.02","26,485.57","5,002.45",7/1,07/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00093681573
MCOU,OR,69097,0319,87,2019,3,BUDESONIDE,false,"16,620",179,"22,817.39","22,382.99",434.4,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),69097031987
FFSU,XX,00487,9601,01,2019,3,BUDESONIDE,false,"2,865",56,"2,918.64","2,918.64",0,7/1,07/01/2019,,,,00487960101
FFSU,GA,69097,0319,87,2019,3,BUDESONIDE,false,"41,270",402,"42,281.18","40,615.45","1,665.73",7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),69097031987
FFSU,FL,59310,0302,40,2019,3,QVAR REDIH,false,296.8,28,"3,736.23","3,197.95",538.28,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),59310030240
FFSU,IL,00378,6992,52,2019,3,ALBUTEROL,false,"34,262.31",234,"5,593.1","5,131.83",461.27,7/1,07/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00378699252
MCOU,WA,45802,0118,46,2019,3,MOMETASONE,false,"3,030",48,"1,080.52","1,033.03",47.49,7/1,07/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),45802011846
MCOU,HI,76204,0200,25,2019,3,ALBUTEROL,false,"64,703",651,"4,088.18","4,088.18",0,7/1,07/01/2019,32.9866,-83.6487,POINT (-83.6487 32.9866),76204020025
MCOU,XX,00173,0695,00,2019,3,ADVAIR 100,false,"583,444","9,265","2,751,552.23","2,721,369.48","30,182.75",7/1,07/01/2019,,,,00173069500
MCOU,TX,00472,0825,16,2019,3,ALBUTEROL,false,"281,094.978","2,253","12,124.55","12,111.94",12.61,7/1,07/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00472082516
FFSU,NC,68382,0720,01,2019,3,BUDESONIDE,false,"1,389",16,"3,048.02","3,048.02",0,7/1,07/01/2019,32.7673,-89.6812,POINT (-89.6812 32.7673),68382072001
MCOU,IL,69097,0319,87,2019,3,BUDESONIDE,false,"20,792",241,"23,518.8","23,103",415.8,7/1,07/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),69097031987
MCOU,RI,00173,0720,20,2019,3,FLOVENT HF,false,"1,308",103,"36,926.78","36,926.78",0,7/1,07/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00173072020
FFSU,MT,00173,0696,00,2019,3,ADVAIR 250,false,"109,376","1,821","705,477.37","696,272.55","9,204.82",7/1,07/01/2019,14.8058,145.5505,POINT (145.5505 14.8058),00173069600
FFSU,MO,00713,0726,15,2019,3,MOMETASONE,false,"2,640",78,"3,153.32","3,153.32",0,7/1,07/01/2019,45.7326,-93.9196,POINT (-93.9196 45.7326),00713072615
MCOU,VA,00713,0726,37,2019,3,MOMETASONE,false,"2,565",52,"1,254.12","1,254.12",0,7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00713072637
MCOU,LA,51862,0582,01,2019,3,BUDESONIDE,false,"1,650",21,"8,676.82","8,417.74",259.08,7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),51862058201
MCOU,VA,68462,0225,17,2019,3,MOMETASONE,false,"17,059",421,"8,920.49","8,897.71",22.78,7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),68462022517
MCOU,WA,00713,0634,37,2019,3,MOMETASONE,false,"2,880",64,"1,264.9","1,194.27",70.63,7/1,07/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00713063437
FFSU,IL,50383,0741,20,2019,3,ALBUTEROL,false,641.4,122,523.97,168.82,355.15,7/1,07/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),50383074120
MCOU,GA,00713,0726,15,2019,3,MOMETASONE,false,585,20,355.03,355.03,0,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00713072615
MCOU,OR,00173,0719,20,2019,3,FLOVENT HF,false,"32,220","2,677","660,450.75","660,195.63",255.12,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00173071920
MCOU,XX,00093,6815,45,2019,3,BUDESONIDE,false,"2,734",39,"4,810.31","4,810.31",0,7/1,07/01/2019,,,,00093681545
FFSU,PA,00173,0682,20,2019,3,VENTOLIN H,false,"10,728",524,"31,109.63","17,290.76","13,818.87",7/1,07/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),00173068220
FFSU,VA,59310,0302,40,2019,3,QVAR REDIH,false,222.6,21,"3,820.26","1,749.52","2,070.74",7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),59310030240
MCOU,TN,00487,9501,01,2019,3,ALBUTEROL,false,250.551,100,13.16,13.16,0,7/1,07/01/2019,41.6772,-71.5101,POINT (-71.5101 41.6772),00487950101
FFSU,AL,00487,9701,30,2019,3,Budesonide,false,"4,620",59,"6,061.88","3,854.28","2,207.6",7/1,07/01/2019,32.799,-86.8073,POINT (-86.8073 32.799),00487970130
FFSU,CA,00713,0726,37,2019,3,MOMETASONE,false,"1,620",36,"1,008.64","1,008.64",0,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),00713072637
MCOU,MI,00093,6816,73,2019,3,BUDESONIDE,false,"40,620",409,"70,253.94","69,723.78",530.16,7/1,07/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),00093681673
FFSU,GA,00173,0718,20,2019,3,FLOVENT HF,false,"22,980.8","2,162","410,330.55","396,248.99","14,081.56",7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00173071820
MCOU,DC,00115,1689,74,2019,3,BUDESONIDE,false,"15,060",156,"35,783.53","35,783.53",0,7/1,07/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00115168974
MCOU,MS,00591,3467,53,2019,3,ALBUTEROL,false,"4,080",35,"1,300.38","1,300.38",0,7/1,07/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00591346753
MCOU,GA,00487,9901,30,2019,3,ALBUTEROL,false,"3,176.6",76,"2,017.7","2,017.7",0,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00487990130
FFSU,MI,00591,3797,60,2019,3,ALBUTEROL,false,"5,437.951",21,252.06,153.37,98.69,7/1,07/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),00591379760
FFSU,MD,00487,9904,25,2019,3,ALBUTEROL,false,"1,965",13,549.64,541.64,8,7/1,07/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00487990425
FFSU,PA,00173,0602,02,2019,3,FLOVENT DI,false,"1,620",27,"4,924.39","2,670.91","2,253.48",7/1,07/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),00173060202
MCOU,IA,00173,0719,20,2019,3,FLOVENT HF,false,"12,876","1,069","256,379.55","256,379.55",0,7/1,07/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00173071920
MCOU,VA,00591,2510,30,2019,3,BUDESONIDE,false,418,13,"17,630.47","17,630.47",0,7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00591251030
MCOU,KS,00173,0716,20,2019,3,ADVAIR HFA,false,"1,464",122,"47,545.84","45,064.61","2,481.23",7/1,07/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),00173071620
FFSU,WI,00713,0727,15,2019,3,Mometasone,false,"4,080",89,"2,226.87","2,175.54",51.33,7/1,07/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00713072715
FFSU,MN,00487,9701,30,2019,3,BUDESONIDE,false,"2,100",16,"2,292.22","1,253.91","1,038.31",7/1,07/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),00487970130
MCOU,DE,00487,9904,25,2019,3,Albuterol,false,"2,775",24,6,0,6,7/1,07/01/2019,38.8964,-77.0262,POINT (-77.0262 38.8964),00487990425
MCOU,LA,00173,0859,10,2019,3,BREO ELLIP,false,"51,300",831,"298,467.94","283,755.31","14,712.63",7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00173085910
FFSU,TX,00713,0634,37,2019,3,MOMETASONE,false,"1,035",22,580.63,580.63,0,7/1,07/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00713063437
FFSU,NC,00173,0719,20,2019,3,FLOVENT HF,false,"130,416","10,820","2,643,027.01","2,587,424.77","55,602.24",7/1,07/01/2019,32.7673,-89.6812,POINT (-89.6812 32.7673),00173071920
MCOU,KY,00378,7155,01,2019,3,BUDESONIDE,false,"1,549",25,"10,585.15","10,549.15",36,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00378715501
MCOU,RI,00713,0727,15,2019,3,Mometasone,false,465,14,299.11,299.11,0,7/1,07/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00713072715
FFSU,VA,00173,0720,20,2019,3,FLOVENT HF,false,228,18,"7,278.65","4,461.54","2,817.11",7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00173072020
FFSU,DC,00591,3797,83,2019,3,ALBUTEROL,false,"6,585",37,653.71,633.71,20,7/1,07/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00591379783
FFSU,MI,00713,0634,37,2019,3,MOMETASONE,false,"1,350",28,580.66,580.66,0,7/1,07/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),00713063437
FFSU,AK,00487,9501,01,2019,3,ALBUTEROL,false,"2,930",186,"69,868.21","69,852.89",15.32,7/1,07/01/2019,61.385,-152.2683,POINT (-152.2683 61.385),00487950101
FFSU,NM,00487,9501,60,2019,3,ALBUTEROL,false,"4,680",17,44.05,44.05,0,7/1,07/01/2019,43.4108,-71.5653,POINT (-71.5653 43.4108),00487950160
MCOU,XX,00173,0715,22,2019,3,ADVAIR HFA,false,300,37,"7,435.9","7,256.95",178.95,7/1,07/01/2019,,,,00173071522
FFSU,MA,00713,0634,37,2019,3,MOMETASONE,false,"1,890",40,955.08,885.14,69.94,7/1,07/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00713063437
MCOU,XX,17478,0174,24,2019,3,XOPENEX 1.,false,"28,219.757",159,"74,763.04","71,861.51","2,901.53",7/1,07/01/2019,,,,17478017424
FFSU,ID,00173,0720,20,2019,3,FLOVENT HF,false,"5,616",466,"180,167.39","176,146.37","4,021.02",7/1,07/01/2019,42.0046,-93.214,POINT (-93.214 42.0046),00173072020
FFSU,IN,00173,0695,00,2019,3,ADVAIR DIS,false,"11,340",173,"57,219.55","57,015.55",204,7/1,07/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00173069500
FFSU,WI,68462,0225,55,2019,3,Mometasone,false,"3,690",75,"1,704.31","1,578.39",125.92,7/1,07/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),68462022555
FFSU,WI,45802,0119,42,2019,3,MOMETASONE,false,840,17,366.88,360.88,6,7/1,07/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),45802011942
MCOU,NY,00487,9904,25,2019,3,ALBUTEROL,false,"131,378.386","1,111","25,416.09","25,416.09",0,7/1,07/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),00487990425
FFSU,IL,00173,0696,00,2019,3,ADVAIR DIS,false,"13,620",213,"89,206.32","78,254.41","10,951.91",7/1,07/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00173069600
MCOU,CA,69543,0291,10,2019,3,ALBUTEROL,false,"2,232",26,"7,988.23","7,988.23",0,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),69543029110
MCOU,XX,53489,0176,01,2019,3,ALBUTEROL,false,"12,443",166,"37,490.46","37,300.76",189.7,7/1,07/01/2019,,,,53489017601
MCOU,PA,00173,0601,02,2019,3,FLOVENT DI,false,"18,540",289,"76,226.83","75,115.66","1,111.17",7/1,07/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),00173060102
MCOU,OR,00093,6816,73,2019,3,BUDESONIDE,false,"12,540",123,"18,275.77","15,538.34","2,737.43",7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00093681673
MCOU,NE,00115,1687,74,2019,3,Budesonide,false,"1,620",36,"4,930.59","4,930.59",0,7/1,07/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00115168774
FFSU,MD,00186,0370,28,2019,3,SYMBICORT,false,132,20,"5,167.05","5,163.05",4,7/1,07/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00186037028
MCOU,LA,00378,6991,52,2019,3,ALBUTEROL,false,"125,562","1,210","36,910.22","36,255.25",654.97,7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00378699152
MCOU,WA,00173,0716,20,2019,3,ADVAIR HFA,false,"8,436",695,"261,595.74","255,464.23","6,131.51",7/1,07/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00173071620
FFSU,TN,76204,0200,30,2019,3,ALBUTEROL,false,"134,291.571",763,"9,562.12","9,562.12",0,7/1,07/01/2019,41.6772,-71.5101,POINT (-71.5101 41.6772),76204020030
MCOU,PA,45802,0119,42,2019,3,MOMETASONE,false,"1,905",41,435.57,418.67,16.9,7/1,07/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),45802011942
MCOU,TX,16714,0829,01,2019,3,BUDESONIDE,false,"1,677",19,"15,298.85","14,811.95",486.9,7/1,07/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),16714082901
MCOU,TX,59310,0302,40,2019,3,QVAR REDIH,false,"21,422.6","2,015","356,936.26","333,217.95","23,718.31",7/1,07/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),59310030240
MCOU,OR,59310,0302,40,2019,3,QVAR BA IN,false,"13,812.6","1,303","229,590.82","229,461.31",129.51,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),59310030240
FFSU,IN,00378,6992,52,2019,3,ALBUTEROL,false,"36,187.2",175,"5,930.73","3,842.19","2,088.54",7/1,07/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00378699252
FFSU,XX,00487,9501,60,2019,3,ALBUTEROL,false,"6,442,560.404","25,871","482,481.19","329,163.32","153,317.87",7/1,07/01/2019,,,,00487950160
MCOU,MS,00597,0087,17,2019,3,ATROVENT 1,false,"1,122.3",86,"32,654.94","32,420.94",234,7/1,07/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00597008717
